drug_id,active_ingredients,group_related,num_act_ingr
7336_train,"MÉTHIONINE,  VALINE,  ALANINE,  SULFATE DE MAGNÉSIUM HEPTAHYDRATÉ,  THRÉONINE,  GLUCOSE MONOHYDRATÉ,  HISTIDINE,  PHÉNYLALANINE,  ACIDE ASPARTIQUE,  GLUCOSE ANHYDRE,  ACÉTATE DE SODIUM ANHYDRE,  HUILE DE SOJA RAFFINÉE,  CHLORURE DE CALCIUM ANHYDRE,  TRYPTOPHANE L,  TYROSINE,  LYSINE,  ARGININE,  ISOLEUCINE,  SÉRINE,  ACIDE GLUTAMIQUE,  PROLINE,  CHLORHYDRATE DE LYSINE,  SODIUM (GLYCÉROPHOSPHATE DE),  SULFATE DE MAGNÉSIUM ANHYDRE,  CHLORURE DE POTASSIUM,  GLYCINE,  CHLORURE DE CALCIUM,  ACÉTATE DE SODIUM,  LEUCINE",Hormonas y Moduladores Hormonales,29
7337_train,VALSARTAN,Antihipertensivos y Cardiovasculares,1
7338_train,"ÉTHINYLESTRADIOL,  LÉVONORGESTREL",Otras,2
7339_train,PREDNISONE,Antiinflamatorios y Analgésicos,1
734_test,"ADRÉNALINE,  TARTRATE D'ADRÉNALINE",Antiinflamatorios y Analgésicos,2
734_train,FAMPRIDINE,Antiinflamatorios y Analgésicos,1
7340_train,"SULFATE DE SALBUTAMOL,  SALBUTAMOL",Antiinflamatorios y Analgésicos,2
7341_train,"CHLORHYDRATE DE FLUOXÉTINE,  FLUOXÉTINE BASE",Antiinflamatorios y Analgésicos,2
7342_train,"ACIDE RISÉDRONIQUE,  RISÉDRONATE MONOSODIQUE ANHYDRE",Hormonas y Moduladores Hormonales,2
7343_train,DICHLORHYDRATE DE BÉTAHISTINE,Antiinflamatorios y Analgésicos,1
7344_train,CHLORHYDRATE DE TRAMADOL,Otras,1
7345_train,"CALCIUM ÉLÉMENT,  CARBONATE DE CALCIUM",Antihipertensivos y Cardiovasculares,2
7346_train,OFLOXACINE,Antibióticos y Antimicrobianos,1
7347_train,SPIRONOLACTONE,Antidepresivos y Psicotrópicos,1
7348_train,"ESTRADIOL (VALÉRATE D'),  ACÉTATE DE MÉDROXYPROGESTÉRONE",Antiinflamatorios y Analgésicos,2
7349_train,"CHLORHYDRATE DE PAROXÉTINE ANHYDRE,  PAROXÉTINE BASE",Antidepresivos y Psicotrópicos,2
735_test,"DICLOFÉNAC SODIQUE,  DICLOFÉNAC DE DIÉTHYLAMINE",Antiinflamatorios y Analgésicos,2
735_train,"PREDNISOLONE,  PREDNISOLONE (MÉTASULFOBENZOATE SODIQUE DE)",Hormonas y Moduladores Hormonales,2
7350_train,"LOSARTAN POTASSIQUE,  LOSARTAN",Antihipertensivos y Cardiovasculares,2
7351_train,ÉFAVIRENZ,Otras,1
7352_train,"LISINOPRIL DIHYDRATÉ,  LISINOPRIL",Antihipertensivos y Cardiovasculares,2
7353_train,"CHLORHYDRATE DE METFORMINE,  METFORMINE BASE",Antidiabéticos,2
7354_train,"IOVERSOL,  IODE",Antivirales,2
7355_train,BROMAZÉPAM,Antiinflamatorios y Analgésicos,1
7356_train,CAPTOPRIL,Otras,1
7357_train,"ATORVASTATINE CALCIQUE,  ATORVASTATINE",Antidepresivos y Psicotrópicos,2
7358_train,"CÉFUROXIME,  CÉFUROXIME AXÉTIL",Antibióticos y Antimicrobianos,2
7359_train,"PANTOPRAZOLE,  PANTOPRAZOLE SODIQUE SESQUIHYDRATÉ",Otras,2
736_test,NORFLOXACINE,Antibióticos y Antimicrobianos,1
736_train,DICHLORHYDRATE DE CÉTIRIZINE,Antiinflamatorios y Analgésicos,1
7360_train,RISPÉRIDONE,Antidepresivos y Psicotrópicos,1
7361_train,"HYDROCHLOROTHIAZIDE,  IRBÉSARTAN",Antihipertensivos y Cardiovasculares,2
7362_train,"AMITRIPTYLINE (CHLORHYDRATE D'),  AMITRIPTYLINE",Antidepresivos y Psicotrópicos,2
7363_train,"PÉRINDOPRIL,  PÉRINDOPRIL TERT-BUTYLAMINE",Antihipertensivos y Cardiovasculares,2
7364_train,"FERREUX (SUCCINATE),  SUCCINIQUE (ACIDE),  FER",Antihipertensivos y Cardiovasculares,3
7365_train,"DULOXÉTINE,  CHLORHYDRATE DE DULOXÉTINE",Antiinflamatorios y Analgésicos,2
7366_train,"CHLORHYDRATE D'IRBÉSARTAN,  IRBÉSARTAN,  HYDROCHLOROTHIAZIDE",Antihipertensivos y Cardiovasculares,3
7367_train,IBUPROFÈNE,Antihistamínicos y Descongestionantes,1
7368_train,ÉPOÉTINE ALFA,Hormonas y Moduladores Hormonales,1
7369_train,"CHLORHYDRATE DE FLUOXÉTINE,  FLUOXÉTINE BASE",Antiinflamatorios y Analgésicos,2
737_test,SODIUM (VALPROATE DE),Otras,1
737_train,RIVASTIGMINE BASE,Antihipertensivos y Cardiovasculares,1
7370_train,CHLORHYDRATE DE DONÉPÉZIL,Antivirales,1
7371_train,DILTIAZEM (CHLORHYDRATE DE),Antihistamínicos y Descongestionantes,1
7372_train,"CHLORHYDRATE DE CIPROFLOXACINE,  CIPROFLOXACINE",Antibióticos y Antimicrobianos,2
7373_train,STIRIPENTOL,Antiinflamatorios y Analgésicos,1
7374_train,"LÉVOFLOXACINE HÉMIHYDRATÉE,  LÉVOFLOXACINE",Antiinflamatorios y Analgésicos,2
7375_train,SIMVASTATINE,Otras,1
7376_train,"ÉSOMÉPRAZOLE,  ÉSOMÉPRAZOLE MAGNÉSIQUE DIHYDRATÉ",Antiinflamatorios y Analgésicos,2
7377_train,"BROMHYDRATE DE GALANTAMINE,  GALANTAMINE",Antiinflamatorios y Analgésicos,2
7378_train,NICORANDIL,Antihipertensivos y Cardiovasculares,1
7379_train,GLICLAZIDE,Antidiabéticos,1
738_test,"ATORVASTATINE CALCIQUE,  ATORVASTATINE",Antidepresivos y Psicotrópicos,2
738_train,PARACÉTAMOL,Antiinflamatorios y Analgésicos,1
7380_train,"TELMISARTAN,  HYDROCHLOROTHIAZIDE",Antihipertensivos y Cardiovasculares,2
7381_train,TARTRATE DE MÉTOPROLOL,Otras,1
7382_train,"CHLORHYDRATE DE METFORMINE,  METFORMINE BASE",Antidiabéticos,2
7383_train,"SERTRALINE BASE,  CHLORHYDRATE DE SERTRALINE",Antidepresivos y Psicotrópicos,2
7384_train,"AMOXICILLINE,  CLAVULANATE DE POTASSIUM,  ACIDE CLAVULANIQUE,  AMOXICILLINE TRIHYDRATÉE",Antiinflamatorios y Analgésicos,4
7385_train,FLUCONAZOLE,Antiinflamatorios y Analgésicos,1
7386_train,"ÉSOMÉPRAZOLE MAGNÉSIQUE DIHYDRATÉ,  ÉSOMÉPRAZOLE",Antiinflamatorios y Analgésicos,2
7387_train,SOMATROPINE,Otras,1
7388_train,"IPRATROPIUM (BROMURE D') MONOHYDRATÉ,  BROMURE D'IPRATROPIUM ANHYDRE",Antivirales,2
7389_train,MOLSIDOMINE,Antidepresivos y Psicotrópicos,1
739_test,ESTRIOL,Hormonas y Moduladores Hormonales,1
739_train,"DICHLORHYDRATE DE PRAMIPEXOLE MONOHYDRATÉ,  PRAMIPEXOLE",Antibióticos y Antimicrobianos,2
7390_train,"CHLORHYDRATE DE METFORMINE,  METFORMINE",Antidiabéticos,2
7391_train,"FLUVASTATINE BASE,  FLUVASTATINE SODIQUE",Antihipertensivos y Cardiovasculares,2
7392_train,"MALATE D'ALMOTRIPTAN,  ALMOTRIPTAN",Antihipertensivos y Cardiovasculares,2
7393_train,PARACÉTAMOL,Antiinflamatorios y Analgésicos,1
7394_train,PIRIBÉDIL,Otras,1
7395_train,"SILICE COLLOÏDALE HYDRATÉE,  ALUMINIUM (OXYDE D') HYDRATÉ,  MAGNÉSIUM (CARBONATE DE) LÉGER,  ALGINIQUE (ACIDE)",Otras,4
7396_train,"BÉTAMÉTHASONE,  VALÉRATE DE BÉTAMÉTHASONE",Antidepresivos y Psicotrópicos,2
7397_train,"HYDROCHLOROTHIAZIDE,  CAPTOPRIL",Antihipertensivos y Cardiovasculares,2
7398_train,"FUMARATE DE BISOPROLOL,  HYDROCHLOROTHIAZIDE",Antihipertensivos y Cardiovasculares,2
7399_train,GABAPENTINE,Anticonvulsivos y Antiepilépticos,1
74_test,CHLORHYDRATE D'OXYBUTYNINE,Otras,1
74_train,MÉQUITAZINE,Antiinflamatorios y Analgésicos,1
740_test,"IODE,  IOMÉPROL",Otras,2
740_train,SOMATOTROPINE,Otras,1
7400_train,"ATORVASTATINE CALCIQUE TRIHYDRATÉE,  ÉZÉTIMIBE,  ATORVASTATINE",Antidepresivos y Psicotrópicos,3
7401_train,"RISÉDRONATE MONOSODIQUE ANHYDRE,  RISÉDRONATE MONOSODIQUE",Antihipertensivos y Cardiovasculares,2
7402_train,"DICHLORHYDRATE DE PRAMIPEXOLE MONOHYDRATÉ,  PRAMIPEXOLE BASE",Antibióticos y Antimicrobianos,2
7403_train,VIRUS DE L'HÉPATITE A SOUCHE HM175 INACTIVÉ ADSORBÉ,Antivirales,1
7404_train,CHLORHYDRATE DE CICLÉTANINE,Otras,1
7405_train,"VENLAFAXINE,  CHLORHYDRATE DE VENLAFAXINE",Antidepresivos y Psicotrópicos,2
7406_train,"PANTOPRAZOLE SODIQUE SESQUIHYDRATÉ,  PANTOPRAZOLE",Otras,2
7407_train,VALSARTAN,Antihipertensivos y Cardiovasculares,1
7408_train,CHLORHYDRATE DE SOTALOL,Antihipertensivos y Cardiovasculares,1
7409_train,NAPROXÈNE,Antiinflamatorios y Analgésicos,1
741_test,"RABÉPRAZOLE,  RABÉPRAZOLE SODIQUE",Otras,2
741_train,NÉDOCROMIL SODIQUE,Antihipertensivos y Cardiovasculares,1
7410_train,"ATORVASTATINE,  ATORVASTATINE CALCIQUE TRIHYDRATÉE",Antidepresivos y Psicotrópicos,2
7411_train,PARACÉTAMOL,Antiinflamatorios y Analgésicos,1
7412_train,"ÉSOMÉPRAZOLE MAGNÉSIQUE DIHYDRATÉ,  ÉSOMÉPRAZOLE",Antiinflamatorios y Analgésicos,2
7413_train,PRAVASTATINE SODIQUE,Antihipertensivos y Cardiovasculares,1
7414_train,RAMIPRIL,Antihipertensivos y Cardiovasculares,1
7415_train,DILTIAZEM (CHLORHYDRATE DE),Antihistamínicos y Descongestionantes,1
7416_train,ZOLMITRIPTAN,Antiinflamatorios y Analgésicos,1
7417_train,CAPÉCITABINE,Otras,1
7418_train,SIMVASTATINE,Otras,1
7419_train,CICLOSPORINE,Inmunosupresores y Moduladores del Sistema Inmune,1
742_test,"POTASSIUM (CHLORURE DE),  POTASSIUM (GLYCÉROPHOSPHATE DE)",Otras,2
742_train,CARVÉDILOL,Antihipertensivos y Cardiovasculares,1
7420_train,"CÉFIXIME ANHYDRE,  CÉFIXIME TRIHYDRATÉE",Antibióticos y Antimicrobianos,2
7421_train,"ALENDRONIQUE (ACIDE),  ALENDRONATE MONOSODIQUE TRIHYDRATÉ,  CHOLÉCALCIFÉROL",Antidiabéticos,3
7422_train,ESTRIOL,Hormonas y Moduladores Hormonales,1
7423_train,"BÉSILATE D'AMLODIPINE,  INDAPAMIDE,  AMLODIPINE",Antihipertensivos y Cardiovasculares,3
7424_train,"FENTANYL,  CITRATE DE FENTANYL",Antiinflamatorios y Analgésicos,2
7425_train,SULPIRIDE,Antidepresivos y Psicotrópicos,1
7426_train,CANDÉSARTAN CILEXÉTIL,Otras,1
7427_train,THIOCOLCHICOSIDE,Otras,1
7428_train,RAMIPRIL,Antihipertensivos y Cardiovasculares,1
7429_train,VALSARTAN,Antihipertensivos y Cardiovasculares,1
743_test,IRBÉSARTAN,Antihipertensivos y Cardiovasculares,1
743_train,THIOCOLCHICOSIDE,Otras,1
7430_train,"FENTANYL (CITRATE DE),  FENTANYL",Antiinflamatorios y Analgésicos,2
7431_train,"CHLORHYDRATE D'ACÉBUTOLOL,  ACÉBUTOLOL BASE",Antihistamínicos y Descongestionantes,2
7432_train,DICHLORHYDRATE DE CÉTIRIZINE,Antiinflamatorios y Analgésicos,1
7433_train,MÉBUTATE D'INGÉNOL,Otras,1
7434_train,"AMOXICILLINE ANHYDRE,  AMOXICILLINE TRIHYDRATÉE",Antihipertensivos y Cardiovasculares,2
7435_train,"LISINOPRIL ANHYDRE,  LISINOPRIL DIHYDRATÉ",Antihipertensivos y Cardiovasculares,2
7436_train,FENTANYL,Antiinflamatorios y Analgésicos,1
7437_train,OMÉPRAZOLE,Antibióticos y Antimicrobianos,1
7438_train,"CEFTRIAXONE BASE,  CEFTRIAXONE SODIQUE",Antibióticos y Antimicrobianos,2
7439_train,ATÉNOLOL,Antivirales,1
744_test,"ROPINIROLE,  CHLORHYDRATE DE ROPINIROLE",Antihipertensivos y Cardiovasculares,2
744_train,"CHLORHYDRATE D'HYDROMORPHONE,  HYDROMORPHONE",Antihipertensivos y Cardiovasculares,2
7440_train,"RABÉPRAZOLE BASE,  RABÉPRAZOLE SODIQUE",Otras,2
7441_train,RÉPAGLINIDE,Otras,1
7442_train,"ACIDE ALENDRONIQUE,  ALENDRONATE MONOSODIQUE TRIHYDRATÉ",Antidiabéticos,2
7443_train,"AMOXICILLINE ANHYDRE,  AMOXICILLINE TRIHYDRATÉE",Antihipertensivos y Cardiovasculares,2
7444_train,TARTRATE DE ZOLPIDEM,Antiinflamatorios y Analgésicos,1
7445_train,BACLOFÈNE,Otras,1
7446_train,SIMVASTATINE,Otras,1
7447_train,ALLOPURINOL,Otras,1
7448_train,"AMOXICILLINE ANHYDRE,  AMOXICILLINE TRIHYDRATÉE",Antihipertensivos y Cardiovasculares,2
7449_train,LÉVÉTIRACÉTAM,Anticonvulsivos y Antiepilépticos,1
745_test,FÉBUXOSTAT,Antiinflamatorios y Analgésicos,1
745_train,FUROSÉMIDE,Antiinflamatorios y Analgésicos,1
7450_train,"DIHYDROGÉNOPHOSPHATE DE RILMÉNIDINE,  RILMÉNIDINE",Otras,2
7451_train,FENTANYL,Antiinflamatorios y Analgésicos,1
7452_train,"HYDROCHLOROTHIAZIDE,  TELMISARTAN",Antihipertensivos y Cardiovasculares,2
7453_train,TELMISARTAN,Otras,1
7454_train,"BÉSILATE D'AMLODIPINE,  AMLODIPINE",Antihipertensivos y Cardiovasculares,2
7455_train,SULFATE DE TERBUTALINE,Antiinflamatorios y Analgésicos,1
7456_train,CHLORHYDRATE DE MOEXIPRIL,Antihipertensivos y Cardiovasculares,1
7457_train,SODIUM (HYALURONATE DE),Otras,1
7458_train,"CHLORHYDRATE DE METFORMINE,  METFORMINE",Antidiabéticos,2
7459_train,"CARBONATE DE CALCIUM,  CALCIUM ÉLÉMENT,  CHOLÉCALCIFÉROL (CONCENTRAT DE),  FORME PULVÉRULENTE,  CHOLÉCALCIFÉROL",Antihipertensivos y Cardiovasculares,5
746_test,"ATORVASTATINE CALCIQUE,  ATORVASTATINE",Antidepresivos y Psicotrópicos,2
746_train,"PÉRINDOPRIL TERT-BUTYLAMINE,  PÉRINDOPRIL",Antihipertensivos y Cardiovasculares,2
7460_train,"NÉTILMICINE BASE,  NÉTILMICINE (SULFATE DE)",Antibióticos y Antimicrobianos,2
7461_train,SERENOA REPENS (EXTRAIT LIPIDO-STÉROLIQUE DE),Otras,1
7462_train,FÉNOFIBRATE,Antihipertensivos y Cardiovasculares,1
7463_train,"LISINOPRIL ANHYDRE,  LISINOPRIL DIHYDRATÉ",Antihipertensivos y Cardiovasculares,2
7464_train,"DOXYCYCLINE BASE,  DOXYCYCLINE (HYCLATE DE)",Antibióticos y Antimicrobianos,2
7465_train,"GADOLINIUM,  GADOBUTROL",Antivirales,2
7466_train,ROXITHROMYCINE,Otras,1
7467_train,PREDNISONE,Antiinflamatorios y Analgésicos,1
7468_train,"MALÉATE DE TIMOLOL,  TIMOLOL BASE",Antihipertensivos y Cardiovasculares,2
7469_train,"DICLOFÉNAC SODIQUE,  DICLOFÉNAC DE DIÉTHYLAMINE",Antiinflamatorios y Analgésicos,2
747_test,"MÉMANTINE BASE,  CHLORHYDRATE DE MÉMANTINE",Antihipertensivos y Cardiovasculares,2
747_train,GRISÉOFULVINE,Antibióticos y Antimicrobianos,1
7470_train,SIMVASTATINE,Otras,1
7471_train,"MÉTHYLPREDNISOLONE,  MÉTHYLPREDNISOLONE (HÉMISUCCINATE DE)",Hormonas y Moduladores Hormonales,2
7472_train,"CLAVULANIQUE (ACIDE),  CLAVULANATE DE POTASSIUM,  AMOXICILLINE BASE,  AMOXICILLINE TRIHYDRATÉE",Antihipertensivos y Cardiovasculares,4
7473_train,INDOMÉTACINE,Antiinflamatorios y Analgésicos,1
7474_train,RAMIPRIL,Antihipertensivos y Cardiovasculares,1
7475_train,"TRIFÉNATATE DE VILANTÉROL,  FUROATE DE FLUTICASONE,  VILANTÉROL",Antihistamínicos y Descongestionantes,3
7476_train,PILOCARPINE (CHLORHYDRATE DE),Antidepresivos y Psicotrópicos,1
7477_train,"ATORVASTATINE CALCIQUE,  ATORVASTATINE",Antidepresivos y Psicotrópicos,2
7478_train,MOLSIDOMINE,Antidepresivos y Psicotrópicos,1
7479_train,PARACÉTAMOL,Antiinflamatorios y Analgésicos,1
748_test,ACAMPROSATE CALCIQUE,Antiinflamatorios y Analgésicos,1
748_train,LANSOPRAZOLE,Antihipertensivos y Cardiovasculares,1
7480_train,"TAMOXIFÈNE,  CITRATE DE TAMOXIFÈNE",Otras,2
7481_train,FOSINOPRIL SODIQUE,Antibióticos y Antimicrobianos,1
7482_train,VALPROATE DE SODIUM,Otras,1
7483_train,DESLORATADINE,Antihistamínicos y Descongestionantes,1
7484_train,CLARITHROMYCINE,Inmunosupresores y Moduladores del Sistema Inmune,1
7485_train,ATÉNOLOL,Antivirales,1
7486_train,"FLUOXÉTINE BASE,  CHLORHYDRATE DE FLUOXÉTINE",Antiinflamatorios y Analgésicos,2
7487_train,"ATORVASTATINE CALCIQUE TRIHYDRATÉE,  ATORVASTATINE",Antidepresivos y Psicotrópicos,2
7488_train,OMÉPRAZOLE,Antibióticos y Antimicrobianos,1
7489_train,FUROSÉMIDE,Antiinflamatorios y Analgésicos,1
749_test,CLARITHROMYCINE,Inmunosupresores y Moduladores del Sistema Inmune,1
749_train,IRBÉSARTAN,Antihipertensivos y Cardiovasculares,1
7490_train,"TRAMADOL BASE,  CHLORHYDRATE DE TRAMADOL",Antiinflamatorios y Analgésicos,2
7491_train,SULFATE DE MORPHINE,Antiinflamatorios y Analgésicos,1
7492_train,"ÉSOMÉPRAZOLE MAGNÉSIQUE,  ÉSOMÉPRAZOLE",Antiinflamatorios y Analgésicos,2
7493_train,BUDÉSONIDE,Antihipertensivos y Cardiovasculares,1
7494_train,"CHLORHYDRATE DE FLUOXÉTINE,  FLUOXÉTINE BASE",Antiinflamatorios y Analgésicos,2
7495_train,FILGRASTIM,Otras,1
7496_train,"RABÉPRAZOLE BASE,  RABÉPRAZOLE SODIQUE",Otras,2
7497_train,"RISÉDRONATE MONOSODIQUE MONOHYDRATÉ,  RISÉDRONATE MONOSODIQUE ANHYDRE",Antihipertensivos y Cardiovasculares,2
7498_train,"ACIDE ZOLÉDRONIQUE MONOHYDRATÉ,  ACIDE ZOLÉDRONIQUE ANHYDRE",Otras,2
7499_train,SULFATE DE VINCRISTINE,Antiinflamatorios y Analgésicos,1
75_test,"CHLORHYDRATE DE VALACICLOVIR,  VALACICLOVIR",Antivirales,2
75_train,CHLORHYDRATE DE DILTIAZEM,Antihipertensivos y Cardiovasculares,1
750_test,"ACIDE RISÉDRONIQUE,  RISÉDRONATE MONOSODIQUE ANHYDRE",Hormonas y Moduladores Hormonales,2
750_train,ÉTOPOSIDE,Otras,1
7500_train,ADAPALÈNE,Otras,1
7501_train,PARACÉTAMOL,Antiinflamatorios y Analgésicos,1
7502_train,LACTULOSE,Antihistamínicos y Descongestionantes,1
7503_train,CHLORHYDRATE DE CÉLIPROLOL,Otras,1
7504_train,FLUCONAZOLE,Antiinflamatorios y Analgésicos,1
7505_train,CHLORURE DE SODIUM,Antihipertensivos y Cardiovasculares,1
7506_train,"CHLORHYDRATE D'OXYCODONE,  OXYCODONE",Antiinflamatorios y Analgésicos,2
7507_train,FUROSÉMIDE,Antiinflamatorios y Analgésicos,1
7508_train,VALSARTAN,Antihipertensivos y Cardiovasculares,1
7509_train,STIRIPENTOL,Antiinflamatorios y Analgésicos,1
751_test,"RISÉDRONATE MONOSODIQUE ANHYDRE,  ACIDE RISÉDRONIQUE",Hormonas y Moduladores Hormonales,2
751_train,"CHLOROBUTANOL HÉMIHYDRATÉ,  SOLUTION DE DIGLUCONATE DE CHLORHEXIDINE",Antibióticos y Antimicrobianos,2
7510_train,CHLORHYDRATE D'AMIODARONE,Antihipertensivos y Cardiovasculares,1
7511_train,"ATORVASTATINE CALCIQUE,  ATORVASTATINE",Antidepresivos y Psicotrópicos,2
7512_train,"TIMOLOL,  MALÉATE DE TIMOLOL,  DORZOLAMIDE BASE,  CHLORHYDRATE DE DORZOLAMIDE",Antiinflamatorios y Analgésicos,4
7513_train,"BROMHYDRATE DE GALANTAMINE,  GALANTAMINE",Antiinflamatorios y Analgésicos,2
7514_train,ATÉNOLOL,Antivirales,1
7515_train,RAMIPRIL,Antihipertensivos y Cardiovasculares,1
7516_train,CHLORHYDRATE DE SOTALOL,Antihipertensivos y Cardiovasculares,1
7517_train,"TAZOBACTAM,  PIPÉRACILLINE BASE,  PIPÉRACILLINE SODIQUE,  TAZOBACTAM SODIQUE",Antibióticos y Antimicrobianos,4
7518_train,FENTANYL,Antiinflamatorios y Analgésicos,1
7519_train,PRAVASTATINE SODIQUE,Antihipertensivos y Cardiovasculares,1
752_test,"GLUCOSE ANHYDRE,  SODIUM (CHLORURE DE),  POTASSIUM (CHLORURE DE),  GLUCOSE MONOHYDRATÉ",Antidiabéticos,4
752_train,ACÉTATE DE FLÉCAÏNIDE,Antiinflamatorios y Analgésicos,1
7520_train,MANIDIPINE (DICHLORHYDRATE DE),Antihipertensivos y Cardiovasculares,1
7521_train,"CHLORHYDRATE D'IRBÉSARTAN,  IRBÉSARTAN",Antihipertensivos y Cardiovasculares,2
7522_train,"CÉFUROXIME,  CÉFUROXIME AXÉTIL",Antibióticos y Antimicrobianos,2
7523_train,"IODE,  IOBITRIDOL",Otras,2
7524_train,ACÉTATE DE CYPROTÉRONE,Antiinflamatorios y Analgésicos,1
7525_train,CLARITHROMYCINE,Inmunosupresores y Moduladores del Sistema Inmune,1
7526_train,DOMPÉRIDONE,Otras,1
7527_train,KÉTOPROFÈNE,Antiinflamatorios y Analgésicos,1
7528_train,RISPÉRIDONE,Antidepresivos y Psicotrópicos,1
7529_train,IRBÉSARTAN,Antihipertensivos y Cardiovasculares,1
753_test,CHLORURE DE SODIUM,Antihipertensivos y Cardiovasculares,1
753_train,RAMIPRIL,Antihipertensivos y Cardiovasculares,1
7530_train,NIFÉDIPINE,Antiinflamatorios y Analgésicos,1
7531_train,CHLORHYDRATE DE LERCANIDIPINE,Antihipertensivos y Cardiovasculares,1
7532_train,THIOCOLCHICOSIDE,Otras,1
7533_train,"AMOXICILLINE TRIHYDRATÉE,  AMOXICILLINE ANHYDRE",Antihipertensivos y Cardiovasculares,2
7534_train,"LÉVOFLOXACINE HÉMIHYDRATÉE,  LÉVOFLOXACINE",Antiinflamatorios y Analgésicos,2
7535_train,"DOXYCYCLINE BASE,  HYCLATE DE DOXYXYCLINE",Antibióticos y Antimicrobianos,2
7536_train,"ATORVASTATINE,  ATORVASTATINE CALCIQUE TRIHYDRATÉE",Antidepresivos y Psicotrópicos,2
7537_train,"ATORVASTATINE CALCIQUE TRIHYDRATÉE,  ATORVASTATINE",Antidepresivos y Psicotrópicos,2
7538_train,PARACÉTAMOL,Antiinflamatorios y Analgésicos,1
7539_train,FILGRASTIM,Otras,1
754_test,ISOTRÉTINOÏNE,Antivirales,1
754_train,"CEFPODOXIME PROXÉTIL,  CEFPODOXIME",Antibióticos y Antimicrobianos,2
7540_train,FUMARATE DE BISOPROLOL,Antihipertensivos y Cardiovasculares,1
7541_train,"LISINOPRIL ANHYDRE,  HYDROCHLOROTHIAZIDE,  LISINOPRIL DIHYDRATÉ",Antihipertensivos y Cardiovasculares,3
7542_train,"HYDROCHLOROTHIAZIDE,  LISINOPRIL DIHYDRATÉ,  LISINOPRIL ANHYDRE",Antihipertensivos y Cardiovasculares,3
7543_train,"ATORVASTATINE,  ATORVASTATINE CALCIQUE TRIHYDRATÉE",Antidepresivos y Psicotrópicos,2
7544_train,FOLLITROPINE BÊTA,Hormonas y Moduladores Hormonales,1
7545_train,"ESTRADIOL HÉMIHYDRATÉ,  ESTRADIOL,  ESTRADIOL HÉMIHYDRATÉ,  ESTRADIOL,  DYDROGESTÉRONE",Antidepresivos y Psicotrópicos,5
7546_train,AMISULPRIDE,Antidepresivos y Psicotrópicos,1
7547_train,GLIMÉPIRIDE,Antidiabéticos,1
7548_train,ADRÉNALINE,Otras,1
7549_train,DICHLORHYDRATE DE BÉTAHISTINE,Antiinflamatorios y Analgésicos,1
755_test,LÉVÉTIRACÉTAM,Anticonvulsivos y Antiepilépticos,1
755_train,CIPROFIBRATE,Antiinflamatorios y Analgésicos,1
7550_train,ÉNANTATE DE TESTOSTÉRONE,Hormonas y Moduladores Hormonales,1
7551_train,NORFLOXACINE,Antibióticos y Antimicrobianos,1
7552_train,FOSINOPRIL SODIQUE,Antibióticos y Antimicrobianos,1
7553_train,"ALIMÉMAZINE (TARTRATE D'),  ALIMÉMAZINE",Antidepresivos y Psicotrópicos,2
7554_train,CÉLÉCOXIB,Antiinflamatorios y Analgésicos,1
7555_train,ACICLOVIR,Antiinflamatorios y Analgésicos,1
7556_train,SIMVASTATINE,Otras,1
7557_train,"DL-LYSINE (ACÉTYLSALICYLATE DE),  ACIDE ACÉTYLSALICYLIQUE",Antiinflamatorios y Analgésicos,2
7558_train,"ROPINIROLE BASE,  CHLORHYDRATE DE ROPINIROLE",Antihipertensivos y Cardiovasculares,2
7559_train,"CEFTRIAXONE SODIQUE,  CEFTRIAXONE BASE",Antibióticos y Antimicrobianos,2
756_test,"HYDROCHLOROTHIAZIDE,  TELMISARTAN",Antihipertensivos y Cardiovasculares,2
756_train,CHLORHYDRATE DE BÉTAXOLOL,Antihipertensivos y Cardiovasculares,1
7560_train,AMISULPRIDE,Antidepresivos y Psicotrópicos,1
7561_train,"OXYCODONE,  CHLORHYDRATE D'OXYCODONE",Antiinflamatorios y Analgésicos,2
7562_train,"IOPAMIDOL,  IODE",Antivirales,2
7563_train,"CHLORHYDRATE DE BUPRÉNORPHINE,  BUPRÉNORPHINE",Antidepresivos y Psicotrópicos,2
7564_train,MERCAPTOPURINE,Otras,1
7565_train,PRAVASTATINE SODIQUE,Antihipertensivos y Cardiovasculares,1
7566_train,SIMVASTATINE,Otras,1
7567_train,ALPRAZOLAM,Otras,1
7568_train,RAMIPRIL,Antihipertensivos y Cardiovasculares,1
7569_train,"MALÉATE DE TIMOLOL,  TIMOLOL BASE,  LATANOPROST",Antihipertensivos y Cardiovasculares,3
757_test,LOSARTAN POTASSIQUE,Antihipertensivos y Cardiovasculares,1
757_train,FÉNOFIBRATE,Antihipertensivos y Cardiovasculares,1
7570_train,"LISINOPRIL DIHYDRATÉ,  HYDROCHLOROTHIAZIDE,  LISINOPRIL ANHYDRE",Antihipertensivos y Cardiovasculares,3
7571_train,"AMOXICILLINE BASE,  AMOXICILLINE TRIHYDRATÉE,  ACIDE CLAVULANIQUE,  CLAVULANATE DE POTASSIUM",Antiinflamatorios y Analgésicos,4
7572_train,"METFORMINE BASE,  CHLORHYDRATE DE METFORMINE",Antidiabéticos,2
7573_train,"DOXÉPINE (CHLORHYDRATE DE),  DOXÉPINE",Antidepresivos y Psicotrópicos,2
